eintrag,haus,lage,jahr,hypothek,typen,std-geb,gebühr,verhältnis,std-preis,preis,original
GB-D 0591-3,keine_id,St. Johannsstraße,1464,,,320,10 s. 20 d.,120,160,160 tl.,umb hundert und sechczigk phunt phenning  
GB-D 0591-4,keine_id,Domprobsthof,1465,,,72,72 d.,,,,
GB-D 0592-1,keine_id,Domprobsthof,1465,,,1600,6 tl. 5 s. 10 d.,,,,
GB-D 0592-2,keine_id,Singerstraße,1465,,,480,2 tl.,,,,
GB-D 0592-3,keine_id,Teinfaltstraße,1465,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert tl. d.  
GB-D 0592-4,DB5205b,Wiltwerkerstraße,1465,,,72,72 d.,,,,
GB-D 0593-1,keine_id,Neuer Markt,1465,,,72,72 d.,,,,
GB-D 0593-2,keine_id,Greut,1466,,,98,3 s. 8 d.,120,49,49 tl.,umb xlviiii tl. d.  
GB-D 0593-3,keine_id,Katerlucke,1466,,,72,72 d.,,,,
GB-D 0593-4,keine_id,Roter Turm,1466,,,144,0.5 tl. 24 d.,,,,
GB-D 0594-1,keine_id,Alter Kohlmarkt,1466,,,720,3 tl.,,,na,umb ain Summa gelts  
GB-D 0594-2,keine_id,Alter Kohlmarkt,1466,,,72,72 d.,2166,650,650 tl.,umb Sybenthalbhundert phunt phenning  
GB-D 0595-1,DB5445,Hoher Markt,1466,,,,0 d.,,,,
GB-D 0595-2,keine_id,Traibotenstraße,1467,,,144,0.5 tl. 24 d.,,,,
GB-D 0595-3,keine_id,bei den Predigern,1467,,,72,72 d.,,,,
GB-D 0596-1,DB5507,Fischhof,1467,,,480,2 tl.,,,,
GB-D 0596-2,DB5457,Berghof,1468,,,216,7 s. 6 d.,,,,
GB-D 0596-3,keine_id,Alter Fleischmarkt,1468,,,72,72 d.,,,,
GB-D 0597-1,keine_id,Lichtensteg,1462,,,,0 d.,,,,
GB-D 0597-2,keine_id,Walichstraße,1468,,,90,3 s.,122,46,46 tl.,umb xlvi tl. d.  
GB-D 0597-3,keine_id,Himmelpforten,1468,,,143,0.5 tl. 23 d.,,,,
GB-D 0597-4,keine_id,Lichtensteg,1468,,,500,2 tl. 20 d.,127,266,200 UG,umb zwayhundert ungrisch guldein  
GB-D 0597-5,DB0024,Alserstraße,1468,ja,,150,5 s.,120,75,75 tl.,umb lxxv tl. d.  
GB-D 0598-1,keine_id,Greut,1468,,,160,5 s. 10 d.,,,,
GB-D 0598-2,DB0003,Trumettergasse,1468,,,52,52 d.,120,26,26 tl.,umb xxvi tl. d.  
GB-D 0598-3,keine_id,unter den Fischern,1468,,,72,72 d.,,,,
GB-D 0598-4,keine_id,vor Kernertor,1469,,kauf ,120,0.5 tl.,132,66,50 UG,umb funfzigk ungrisch gullden In gold  
GB-D 0599-1,keine_id,Kienmarkt,1469,,,72,72 d.,,,,
GB-D 0599-2,keine_id,Niederes Burgfeld,1469,ja,,72,72 d.,,,,
GB-D 0599-3,keine_id,St. Johannsstraße,1469,,kauf ,120,0.5 tl.,120,60,60 tl.,umb Sechtzigk phund phenning  
GB-D 0599-4,keine_id,Lugeck,1469,,,144,0.5 tl. 24 d.,,,,
GB-D 0600-1,DB0002,Neulucke,1469,,,142,4 s. 22 d.,,,,
GB-D 0600-2,keine_id,bei den Predigern,1470,,,144,4 s. 24 d.,120,72,72 tl.,umb zwayundsibenczigkh phunt phenning  
GB-D 0600-3,DB0021,Alserstraße,1469,,,140,0.5 tl. 20 d.,,,,
GB-D 0600-4,keine_id,St. Johannsstraße,1469,,,1200,40 s.,4,20,20 tl.,umb xx tl. d.  
GB-D 0600-5,keine_id,Bürgerspital,1469,,,40,40 d.,,,,
GB-D 0601-1,DB5137,hinter St. Pankraz,1470,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzigkh phunt phenning  
GB-D 0601-2,keine_id,unter den Lederern,1470,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt Wienner phenning  
GB-D 0601-3,keine_id,Kernerstraße,1471,,,72,72 d.,,,,
GB-D 0602-1,keine_id,Kienmarkt,1471,,,72,72 d.,,,,
GB-D 0602-2,keine_id,Krugstraße,1471,,,72,72 d.,,,,
GB-D 0602-3,keine_id,Brandstätte,1471,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzig phunt phenning  
GB-D 0602-4,keine_id,Fischerstiege,1471,,,72,72 d.,,,,
GB-D 0603-1,keine_id,Alter Fleischmarkt,1472,,,720,3 tl.,177,533,400 UG,umb vierhundert hungrisch guldein gerecht in gold und wag  
GB-D 0603-2,keine_id,vor Kernertor,1472,ja,,48,48 d.,120,24,24 tl.,umb xxiiii phunt phenning  
GB-D 0603-3,DB0112,Haarhof,1472,,,72,72 d.,,,,
GB-D 0603-4,DB0112,Haarhof,1472,,kauf ,180,6 s.,120,90,90 tl.,umb Newnczig phunt phenning  
GB-D 0604-1,keine_id,Petersfreithof,1438,,,200,6 s. 20 d.,12,10,10 tl.,umb x tl. d.  
GB-D 0604-2,keine_id,innerhalb Werdertor,1438,,kauf ,70,70 d.,120,35,35 tl.,umb xxxv tl. d.  
GB-D 0604-3,DB5411b,Hoher Markt,1439,,,72,72 d.,,,,
GB-D 0605-1,keine_id,Salzgries,1439,,,72,72 d.,,,,
GB-D 0605-2,keine_id,Weihenburg,1439,,,72,72 d.,,,,
GB-D 0605-3,keine_id,Lichtensteg,1440,,,72,72 d.,,,,
GB-D 0605-4,keine_id,Schenkenstraße,1441,,kauf ,20,20 d.,120,10,10 tl.,umb zehen phunt pfenning  
GB-D 0606-1,keine_id,vor Stubentor,1440,,kauf ,,,,80,80 tl.,umb lxxx tl. d.  
GB-D 0606-2,keine_id,Alter Kohlmarkt,1441,,,72,72 d.,,,,
GB-D 0606-3,keine_id,Fischergasse,1441,ja,kauf ,,,,46,46 tl.,umb xlvi tl. d.  
GB-D 0606-4,keine_id,Gässlein zu unser lieben Frau,1443,,,72,72 d.,,,,
GB-D 0607-1,keine_id,Singerstraße,1442,ja,,72,72 d.,,,,
GB-D 0607-2,keine_id,Alter Kohlmarkt,1443,ja,,72,72 d.,,,,
GB-D 0607-3,keine_id,Gässlein zu unser lieben Frau,1443,,kauf ,580,2 tl. 3 s. 10 d.,120,290,290 tl.,umb cclxxxx tl. d.  
GB-D 0608-1,keine_id,Lichtensteg,1443,ja,,72,72 d.,,,,
GB-D 0608-2,DB1049,Judenplatz,1443,,kauf ,440,14 s. 20 d.,120,220,220 tl.,umb ccxx tl. d.  
GB-D 0608-3,keine_id,Teinfaltstraße,1443,,kauf ,58,58 d.,120,29,29 tl.,umb Newnundzwainczigk pfund pfenning  
GB-D 0609-1,keine_id,Stadtgraben,1443,ja,,72,72 d.,,,,
GB-D 0609-2,keine_id,innerhalb Werdertor,1444,,,52,52 d.,120,26,26 tl.,umb Sechsundzwainczig pfund pfenning  
GB-D 0609-3,DB5201,Hohe Brücke,1445,,,72,72 d.,,,,
GB-D 0610-1,DB5211,Otto und Haimo,1445,,,72,72 d.,,,,
GB-D 0610-2,keine_id,Ratstraße,1445,,,,0 d.,,,,
GB-D 0610-3,keine_id,Alter Fleischmarkt,1446,,kauf ,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert pfund phenning  
GB-D 0610-4,keine_id,Neuer Markt,1446,ja,,72,72 d.,,,,
GB-D 0611-1,keine_id,Weihenburg,1448,,,156,5 s. 6 d.,120,78,78 tl.,umb Achtundsibenczig pfund phenning  
GB-D 0611-2,DB5410a,Hoher Markt,1448,,,72,72 d.,,,,
GB-D 0611-3,keine_id,Krugstraße,1448,,,72,72 d.,,,,
GB-D 0612-1,keine_id,Laurenzerinnen,1448,,,72,72 d.,,,,
GB-D 0612-2,keine_id,Singerstraße,1448,,,200,6 s. 20 d.,120,100,100 tl.,umb hundert phund phenning  
GB-D 0612-3,keine_id,St. Jakob,1449,,,,0 d.,,,,
GB-D 0612-4,keine_id,Färberstraße,1449,,,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczig phunt phenning 
GB-D 0613-1,keine_id,vordere Peckenstraße,1449,,,,0 d.,,,,
GB-D 0613-2,keine_id,Lichtensteg,1449,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb C tl. d.  
GB-D 0613-3,keine_id,Domprobsthof,1449,,,1500,6 tl. 60 d.,120,750,750 tl.,umb achthalb hundert phunt phenning  
GB-D 0613-4,keine_id,Ringmauer,1451,,,82,82 d.,,,,
GB-D 0614-1,keine_id,Kernerstraße,1451,ja,,72,72 d.,,,,
GB-D 0614-2,keine_id,vor Stubentor,1451,ja,,180,6 s.,66,50,50 tl.,umb funfczig pfund phenning  
GB-D 0614-3,DB0023,Alserstraße,1453,,,72,72 d.,,,,
GB-D 0614-4,DB0047,Alserstraße,1453,,,72,72 d.,,,,
GB-D 0614-5,keine_id,Niederes Burgfeld,1453,ja,,72,72 d.,,,,
GB-D 0615-1,keine_id,Alter Rossmarkt,1454,,,72,72 d.,,,,
GB-D 0615-2,keine_id,Alter Rossmarkt,1454,,,72,72 d.,,,,
GB-D 0615-3,keine_id,Weihenburg,1453,,,72,72 d.,,,,
GB-D 0615-4,keine_id,Stubentor,1454,,,,0 d.,,,,
GB-D 0615-5,keine_id,Laimgrube,1454,ja,,72,72 d.,,,,
GB-D 0615-6,keine_id,Laimgrube,1454,ja,,216,7 s. 6 d.,,,,
GB-D 0616-1,keine_id,Kienmarkt,1454,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0616-2,DB0021,Alserstraße,1455,,,72,72 d.,,,,
GB-D 0616-3,keine_id,Kernerstraße,1455,,,72,72 d.,,,,
GB-D 0616-4,keine_id,Kernerstraße,1455,,,72,72 d.,,,,
GB-D 0617-1,DB5212,Wiltwerkerstraße,1455,,,400,13 s. 10 d.,120,200,200 tl.,umb zwai hundert pfunt pfenning  
GB-D 0617-2,DB0030,Alserstraße,1455,ja,,72,72 d.,,,,
GB-D 0617-3,keine_id,vor Stubentor,1455,,,72,72 d.,,,,
GB-D 0617-4,keine_id,Bruchboden,1456,,,,0 d.,,,,
GB-D 0618-1,keine_id,Kernerstraße,1456,,,432,14 s. 12 d.,,,,
GB-D 0618-2,DB5211a,Wiltwerkerstraße,1456,,,72,72 d.,,,,
GB-D 0618-3,keine_id,bei den Predigern,1456,,,216,7 s. 6 d.,,,,
GB-D 0619-1,keine_id,Kumpflucke,1457,,,72,72 d.,,,,
GB-D 0619-2,DB5217,Wiltwerkerstraße,1454,,,247,8 s. 7 d.,,,,
GB-D 0619-3,keine_id,Walichstraße,1457,,,72,72 d.,,,,
GB-D 0619-4,keine_id,Krugstraße,1458,,,72,72 d.,,,,
GB-D 0619-5,keine_id,Stadtgraben,1458,,,288,9 s. 18 d.,,,,
GB-D 0620-1,keine_id,Hochstraße,1458,,kauf ,120,0.5 tl.,,,na,umb ain Summa gelts  
GB-D 0620-2,keine_id,Weihenburg,1458,,kauf ,600,2.5 tl.,120,300,300 tl.,umb drew hundert phunt phenning  
GB-D 0620-3,keine_id,Bürgerspital,1459,,kauf ,120,4 s.,120,60,60 tl.,umb lx tl. d.  
GB-D 0620-4,keine_id,Jakobsfreithof,1459,,kauf ,560,2 tl. 80 d.,120,280,280 tl.,umb cc und lxxx tl. d.  
GB-D 0620-5,DB5112,hinter St. Pankraz,1460,ja,,,0 d.,,,,
GB-D 0620-6,keine_id,Alter Kohlmarkt,1461,,,,0 d.,,,,
GB-D 0621-1,keine_id,Stadtgraben,1461,ja,,72,72 d.,,,,
GB-D 0621-2,keine_id,Münzerstraße,1461,ja,,72,72 d.,,,,
GB-D 0621-3,keine_id,Greut,1461,,,72,72 d.,,,,
GB-D 0621-4,keine_id,Alter Fleischmarkt,1461,,,72,72 d.,,,,
GB-D 0621-5,keine_id,Münzerstraße,1462,,,72,72 d.,,,,
GB-D 0622-1,DB5523,Am Gestade,1462,,,72,72 d.,,,,
GB-D 0622-2,keine_id,Schwabgasse,1462,,,72,72 d.,,,,
GB-D 0622-3,keine_id,Walichstraße,1462,,,72,72 d.,,,,
GB-D 0622-4,keine_id,Mietstatt,1463,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0623-1,keine_id,hintere Peckenstraße,1463,,,72,72 d.,,,,
GB-D 0623-2,keine_id,Alter Kohlmarkt,1463,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0624-1,keine_id,Alter Kohlmarkt,1463,ja,,216,7 s. 6 d.,,,,
GB-D 0624-2,keine_id,Alter Kohlmarkt,1463,ja,,164,5 s. 14 d.,,,na,umb ain Summa gelts  
GB-D 0625-1,keine_id,Alter Kohlmarkt,1463,,,72,72 d.,,,,
GB-D 0625-2,keine_id,Alter Kohlmarkt,1463,,,600,20 s.,120,300,300 tl.,umb drew hundert pfunt pfenning  
GB-D 0626-1,DB5112,hinter St. Pankraz,1463,ja,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund pfenning  
GB-D 0626-2,keine_id,hintere Peckenstraße,1463,,,72,72 d.,,,,
GB-D 0626-3,keine_id,Pippingerstraße,1464,,,72,72 d.,,,,
GB-D 0627-1,keine_id,Laurenzerinnen,1464,,,432,14 s. 12 d.,,,,
GB-D 0627-2,keine_id,Graben,1465,,,288,9 s. 18 d.,,,,
GB-D 0628-1,keine_id,Neunburgerstraße,1465,,,,0 d.,,,,
GB-D 0628-2,keine_id,Pippingerstraße,1465,,,210,7 s.,120,105,105 tl.,umb hundert und funff phunt phenning  
GB-D 0628-3,keine_id,Alter Kohlmarkt,1465,,,72,72 d.,,,,
GB-D 0629-1,DB5449,Taschnerhaus,1465,,,144,0.5 tl. 24 d.,,,,
GB-D 0629-2,DB6000,Scheffstraße,1465,,,,,,,,
GB-D 0629-3,keine_id,vor Werdertor,1465,,,72,72 d.,,,,
GB-D 0630-1,keine_id,Mietstatt,1466,,,38,38 d.,132,21,16 UG,umb Sechczehen ungrisch gulden  
GB-D 0630-2,keine_id,Kienmarkt,1467,ja,,72,72 d.,,,,
GB-D 0631-1,DB5015a,Tiefer Graben,1467,ja,,144,4 s. 24 d.,,,,
GB-D 0631-2,DB7005,Walichstraße,1467,,,72,72 d.,,,,
GB-D 0631-3,keine_id,Alter Kohlmarkt,1468,,,72,72 d.,,,,
GB-D 0632-1,DB0111a,Haarhof,1468,,,68,68 d.,120,34,34 tl.,umb xxxiiii tl. d.  
GB-D 0632-2,keine_id,hintere Peckenstraße,1468,,,72,72 d.,,,,
GB-D 0632-3,keine_id,Kienmarkt,1469,,,72,72 d.,,,,
GB-D 0632-4,DB0031,Alserstraße,1469,,,72,72 d.,,,,
GB-D 0633-1,keine_id,Gässlein zu den Weißen Brüdern,1469,,,72,72 d.,,,,
GB-D 0633-2,DB1044,Weiße Brüder,1469,,,72,72 d.,,,,
GB-D 0633-3,keine_id,unter den Lederern,1469,,,72,72 d.,,,,
GB-D 0633-4,DB5444,Hoher Markt,1469,,,72,72 d.,,,,
GB-D 0634-1,DB5546,unter den Sattlern,1469,,,72,72 d.,,,,
GB-D 0634-2,keine_id,bei den Predigern,1469,,,72,72 d.,,,,
GB-D 0634-3,DB5480b,unter den Tuchscherern,1469,,,600,2.5 tl.,120,300,300 tl.,umb drewhundert phunt phenning  
GB-D 0634-4,keine_id,vor Widmertor,1469,,,216,7 s. 6 d.,,,,
GB-D 0635-1,DB1032,Schulhof,1469,,,502,2 tl. 22 d.,,,,
GB-D 0635-2,keine_id,Alter Fleischmarkt,1470,,,72,72 d.,,,,
GB-D 0635-3,DB0118,im Fluder,1470,,,72,72 d.,,,,
GB-D 0635-4,keine_id,Petersfreithof,1470,,,400,13 s. 10 d.,120,200,200 tl.,umb zwayhundert phunt phenning  
GB-D 0636-1,keine_id,Neuer Markt,1471,,kauf ,280,9 s. 10 d.,120,140,140 tl.,umb hundert und virczigk phunt phenning  
GB-D 0636-2,keine_id,vor Kernertor,1471,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb achtzig phunt phenning  
GB-D 0636-3,DB0124,hinter St. Pankraz,1471,,,,0 d.,,,,
GB-D 0636-4,keine_id,vordere Peckenstraße,1471,,,72,72 d.,,,,
GB-D 0636-5,DB6000,Scheffstraße,1472,,,160,5 s. 10 d.,120,80,80 tl.,umb achtzigkh phunt phenning  
GB-D 0637-1,keine_id,Alter Fleischmarkt,1471,,,72,72 d.,,,,
GB-D 0637-2,keine_id,Weihenburg,1472,,,,0 d.,,,,
GB-D 0637-3,keine_id,Kienmarkt,1472,,,144,0.5 tl. 24 d.,,,,
GB-D 0638-1,keine_id,unter den Goldschmieden,1472,,,72,72 d.,,,,
GB-D 0638-2,keine_id,Biberturm,1472,,,72,72 d.,200,60,60 tl.,umb lx tl. d.  
GB-D 0638-3,keine_id,Greut,1473,,,72,72 d.,,,,
GB-D 0638-4,keine_id,Laurenzerinnen,1473,,,288,1 tl. 48 d.,,,,
GB-D 0639-1,keine_id,Bürgerkolleg,1473,,,72,72 d.,,,,
GB-D 0639-2,DB5317b,Am Hof,1473,,,72,72 d.,,,,
GB-D 0662-1,DB5037b,Wiltwerkerstraße,1438,,kauf ,290,9 s. 20 d.,120,145,145 tl.,umb C xlv tl. d.  
GB-D 0662-2,keine_id,Alter Fleischmarkt,1438,,kauf ,1062,4 tl. 3 s. 12 d.,120,531,531 tl.,umb funfhundert Ainsunddreissig phunt phenning  
GB-D 0662-3,keine_id,Pippingerstraße,1438,,,72,72 d.,,,,
GB-D 0663-1,keine_id,Wollzeile,1438,,,1060,4 tl. 3 s. 10 d.,120,530,530 tl.,umb funfhundert und xxx tl. d.  
GB-D 0663-2,keine_id,Kienmarkt,1438,,,576,2 tl. 3 s. 6 d.,,,,
GB-D 0663-3,keine_id,Domprobsthof,1438,,,72,72 d.,,,,
GB-D 0664-1,DB0001,Neulucke,1439,,erbe ,,0 d.,,,,
GB-D 0664-2,DB5525,Am Gestade,1439,,kauf ,,3 s. 4 d. ?,,68,68 tl.,umb xlvii tl. d.  
GB-D 0664-3,keine_id,vor Kernertor,1439,,,72,72 d.,,,,
GB-D 0664-4,keine_id,St. Michael,1439,ja,,90,3 s.,,,,
GB-D 0665-1,keine_id,Alter Kohlmarkt,1439,,,42,42 d.,120,21,21 tl.,umb xxi t d.  
GB-D 0665-2,keine_id,Deutschherren,1440,ja,kauf ,84,84 d.,120,42,42 tl.,umb xlii tl. d.  
GB-D 0665-3,keine_id,Lichtensteg,1440,,kauf ,500,2 tl. 20 d.,120,250,250 tl.,umb ii½ᶜ tl. d.  
GB-D 0665-4,keine_id,Kienmarkt,1440,,kauf ,226,7 s. 16 d.,120,113,113 tl. 6 s.,umb cxiii tl. vi s. d.  
GB-D 0666-1,keine_id,vor Werdertor,1440,,kauf ,230,7 s. 20 d.,114,110,110 tl.,umb C x tl. d.  
GB-D 0666-2,keine_id,innerhalb Stubentor,1441,,kauf ,312,10 s. 12 d.,120,156,156 tl.,umb Clvi tl. d.  
GB-D 0666-3,keine_id,Graben,1441,,,72,72 d.,,,,
GB-D 0666-4,keine_id,Graben,1441,,,72,72 d.,,,,
GB-D 0667-1,keine_id,Münzerstraße,1441,,kauf ,780,3 tl. 60 d.,120,390,390 tl.,umb ccclxxxx tl. d.  
GB-D 0667-2,keine_id,unter den Lederern,1441,,,66,66 d.,120,33,33 tl.,umb xxxiii tl. d.  
GB-D 0667-3,keine_id,Alter Fleischmarkt,1441,,,1390,5 tl. 6 s. 10 d.,17,101,101 tl.,umb vi lxxxxv tl. d.  
GB-D 0667-4,keine_id,Salzgries,1442,,kauf ,160,5 s. 10 d.,120,80,80 tl.,umb lxxx tl. d.  
GB-D 0668-1,keine_id,hintere Peckenstraße,1442,,kauf ,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert pfunt pfenning  
GB-D 0668-2,keine_id,Wollzeile,1442,,,72,72 d.,,,,
GB-D 0668-3,keine_id,Pippingerstraße,1442,,kauf ,420,14 s.,120,210,210 tl.,umb cc und x tl. d.  
GB-D 0668-4,DB0001,Neulucke,1442,,kauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0669-1,keine_id,Wollzeile,1442,,kauf ,732,3 tl. 12 d.,120,366,366 tl.,umb ccc lxvi tl. d.  
GB-D 0669-2,DB1006,Am Hof,1442,,,144,0.5 tl. 24 d.,,,,
GB-D 0669-3,DB1006,Am Hof,1442,,,72,72 d.,,,,
GB-D 0670-1,keine_id,Rosstränke,1442,,kauf ,40,40 d.,120,20,20 tl.,umb xx tl. d.  
GB-D 0670-2,DB0120,in dem Kiel,1442,,,72,72 d.,,,,
GB-D 0670-3,DB0044,Alserstraße,1443,ja,kauf ,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0670-4,keine_id,Bürgerspital,1444,,,164,5 s. 14 d.,120,82,82 tl.,umb lxxxii tl. d.  
GB-D 0670-5,keine_id,Rosenbühl,1443,ja,,,0 d.,,,,
GB-D 0671-1,DB1006,Am Hof,1442,,,48,48 d.,120,24,24 tl.,umb xxiiii tl. d.  
GB-D 0671-2,keine_id,Mietstatt,1444,,,380,12 s. 20 d.,120,190,190 tl.,umb C und lxxxx tl. d.  
GB-D 0672-1,keine_id,Greut,1444,ja,kauf ,12,12 d.,120,6,6 tl. ?,umb sechs pfenning  
GB-D 0672-2,keine_id,Kienmarkt,1445,,,72,72 d.,,,,
GB-D 0672-3,DB5565,Lichtensteg,1445,,,340,11 s. 10 d.,120,170,170 tl.,umb hundert und Sibenczig phunt phenning  
GB-D 0672-4,keine_id,Alter Rossmarkt,1445,,,300,10 s.,120,150,150 tl.,umb anderthalbhundert pfunt pfenning  
GB-D 0673-1,DB5508,Kammerhof,1445,,,2800,11 tl. 5 s. 10 d.,120,1400,1400 tl.,umb virczehenhundert pfunt pfenning  
GB-D 0673-2,keine_id,Haarmarkt,1445,,,,?,,410,410 tl.,umb virhundert und zehen pfunt pfenning  
GB-D 0673-3,DB1044,Weiße Brüder,1445,,,240,1 tl.,60,60,60 tl.,umb lx tl. d.  
GB-D 0674-1,DB0111,Haarhof,1445,,,62,62 d.,120,31,31 tl.,umb Ainsunddreissig pfund phenning  
GB-D 0674-2,keine_id,Rosstränke,1446,,,34,34 d.,120,17,17 tl. 60 d.,umb Sibenczehen pfund Sechczig phenning  
GB-D 0674-3,keine_id,Greut,1446,,,250,1 tl. 10 d.,120,125,125 tl.,umb hundert und funfundzwainczig pfund phenning  
GB-D 0675-1,DB0001,Neulucke,1446,,,72,72 d.,,,,
GB-D 0675-2,keine_id,Weihenburg,1446,,,700,2 tl. 7 s. 10 d.,120,350,350 tl.,umb virdhalbhundert pfund phenning  
GB-D 0675-3,keine_id,Praghaus,1446,ja,,400,13 s. 10 d.,123,205,204 tl. + 1 G,umb CC und iiii tl. d.  und umb ain guldein  
GB-D 0675-4,keine_id,Kernertor,1447,,,,0 d.,,,,
GB-D 0676-1,keine_id,niedere Au,1446,,,37,37 d.,,,,
GB-D 0676-2,keine_id,Krugstraße,1447,,,72,72 d.,,,,
GB-D 0676-3,keine_id,Münzerstraße,1447,,,72,72 d.,,,,
GB-D 0677-1,DB0045,Alserstraße,1447,,kauf ,120,0.5 tl.,120,60,60 tl.,umb lx tl. d.  
GB-D 0677-2,DB0006,Neulucke,1447,,,24,24 d.,120,12,12 tl.,umb zwelf pfunt phenning  
GB-D 0677-3,keine_id,Walichstraße,1448,ja,kauf ,120,0.5 tl.,120,60,60 tl.,umb Sechczig phund phenning  
GB-D 0677-4,keine_id,Haarmarkt,1448,,,72,72 d.,,,,
GB-D 0678-1,DB6000,Scheffstraße,1449,,,72,72 d.,,,,
GB-D 0678-2,keine_id,hintere Peckenstraße,1449,,,72,72 d.,,,,
GB-D 0678-3,DB5103,hinter St. Pankraz,1450,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert phunt phenning  
GB-D 0678-4,DB5031,Schiltergasse,1450,,,400,13 s. 10 d.,120,200,200 tl.,umb zwaihundert pfunnt phenning  
GB-D 0679-1,keine_id,Kernerstraße,1450,,,144,0.5 tl. 24 d.,,,,
GB-D 0679-2,DB1038,Judengasse,1450,,,420,14 s.,125,220,220 tl.,umb cc xx tl. d.  
GB-D 0679-3,keine_id,Strauchgasse,1450,,,72,72 d.,,,,
GB-D 0679-4,DB6000,Scheffstraße,1450,,,180,6 s.,120,90,90 tl.,umb Newnczig phund pfenning  
GB-D 0679-5,keine_id,Greut,1450,,,310,10 s. 10 d.,120,155,155 tl.,umb hundert funfundfunfczig pfund phenning  
GB-D 0679-6,DB6000,Scheffstraße,1449,,,72,72 d.,,,,
GB-D 0680-1,DB1146,St. Pankraz,1450,ja,,240,1 tl.,120,120,120 tl.,umb cxx tl. d.  
GB-D 0680-2,keine_id,Rathaus,1450,,,72,72 d.,,,,
GB-D 0680-3,keine_id,Domprobsthof,1450,,,72,72 d.,,,,
GB-D 0680-4,DB1069,Wiltwerkerstraße,1451,,kauf ,190,6 s. 10 d.,120,95,95 tl.,umb funfundnewnczig phunt phenning  
GB-D 0680-5,DB0057,Alserstraße,1451,,kauf ,90,3 s.,128,48,48 tl.,umb Achtundvirczig phund phenning  
GB-D 0680-6,keine_id,Laimgrube,1451,ja,kauf ,20,20 d.,120,10,10 tl.,umb x tl. d.  
GB-D 0681-1,keine_id,Kumpfgasse,1452,,,240,1 tl.,,,,
GB-D 0681-2,keine_id,Strauchgasse,1451,,,72,72 d.,310,93,70 UG,umb lxx gulden  
GB-D 0681-3,keine_id,Alter Fleischmarkt,1452,,,216,7 s. 6 d.,,,,
GB-D 0681-4,keine_id,Alter Fleischmarkt,1452,,,720,3 tl.,100,300,300 tl.,umb ccc tl. d.  
GB-D 0681-5,keine_id,unter den Lederern,1453,,kauf ,30,30 d.,120,15,15 tl.,umb xv tl. d.  
GB-D 0682-1,keine_id,Laimgrube,1453,ja,,20,20 d.,120,10,10 tl.,umb zehen pfunt pfenning  
GB-D 0682-2,keine_id,Laimgrube,1453,,,34,34 d.,120,17,17 tl.,umb Sibenczehen phund phenning  
GB-D 0682-3,keine_id,Krotental,1447,,,20,20 d.,108,9,9 tl.,umb newn pfund phenning  
GB-D 0682-4,DB5032,Schiltergasse,1453,,,360,12 s.,,,,
GB-D 0682-5,keine_id,Laimgrube,1453,,,34,34 d.,120,17,17 tl.,umb xvii tl. d 
GB-D 0682-6,DB0113,Haarhof,1454,ja,kauf ,60,60 d.,120,30,30 tl.,umb xxx tl. d.  
GB-D 0683-1,keine_id,Wollzeile,1454,,,200,6 s. 20 d.,,,,
GB-D 0683-2,DB1002,Am Hof,1454,,,72,72 d.,,,,
GB-D 0683-3,DB5149,hinter St. Pankraz,1454,ja,,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfunt pfenning  
GB-D 0683-4,keine_id,Alter Fleischmarkt,1454,,,900,3 tl. 6 s.,120,450,450 tl.,umb funfthalbhundert pfund pfenning  
GB-D 0683-5,keine_id,Alter Fleischmarkt,1454,,,145,0.5 tl. 25 d.,,,,
GB-D 0684-1,DB5450,Hoher Markt,1455,ja,,72,72 d.,,,,
GB-D 0684-2,keine_id,Kienmarkt,1455,,,72,72 d.,,,,
GB-D 0684-3,keine_id,Lichtensteg,1456,,,180,6 s.,120,90,90 tl.,umb newnczig phunt phenning  
GB-D 0684-4,DB6000,Scheffstraße,1456,ja,,144,0.5 tl. 24 d.,,,,
GB-D 0685-1,DB5123,hinter St. Pankraz,1457,ja,,70,70 d.,120,35,35 tl.,umb funfunddreissig pfund pfenning  
GB-D 0685-2,DB0006,Neulucke,1457,,,52,52 d.,120,26,26 tl.,umb Sechsundzwainczig pfund pfenning  
GB-D 0685-3,keine_id,Walichstraße,1457,,kauf ,200,6 s. 20 d.,120,100,100 tl.,umb hundert pfund pfenning  
GB-D 0685-4,keine_id,Heumarkt,1457,,,72,72 d.,,,,
